date,district,district_id,sub_indicator_id,value,quarter,year,sub_id,calc_type,division,div_map_id,map_id,indicator_id_var,district_id_num,division_id,division_id_num,indicator_id,sub_indicator_type
2023-09-01,Prayagraj,tXgaew1Pd2Y,indicator_2a,7721.0,2.0,2024,2a,p,Prayagraj Division,172,175,indicator_2,59,jazfyzr02kh,14,2,Numerator
2023-09-01,Prayagraj,tXgaew1Pd2Y,GJKYhq2wR9L,15793.0,2.0,2024,7a,p,Prayagraj Division,172,175,indicator_7,59,jazfyzr02kh,14,7,Numerator
2023-09-01,Prayagraj,tXgaew1Pd2Y,B2A7x36qEry.Ti9FJqkSK6J,12447.0,2.0,2024,10a,p,Prayagraj Division,172,175,indicator_10,59,jazfyzr02kh,14,10,Numerator
2023-09-01,Prayagraj,tXgaew1Pd2Y,GXgfTS67qxe.Ti9FJqkSK6J,1433.0,2.0,2024,10b,p,Prayagraj Division,172,175,indicator_10,59,jazfyzr02kh,14,10,Denominator
2023-09-01,Barabanki,tzH6nJu9SwS,ixBYYYjxXPP,4109.0,2.0,2024,36a,p,Ayodhya Division,176,176,indicator_36,43,pbjtM6RrgzH,11,36,Numerator
2023-09-01,Barabanki,tzH6nJu9SwS,aRueVYr35yM.Ti9FJqkSK6J,6216.0,2.0,2024,36b,p,Ayodhya Division,176,176,indicator_36,43,pbjtM6RrgzH,11,36,Denominator
2023-09-01,Barabanki,tzH6nJu9SwS,dwGorjVGkD9,19.6,2.0,2024,35a,p,Ayodhya Division,176,176,indicator_35,43,pbjtM6RrgzH,11,35,Numerator
2023-09-01,Barabanki,tzH6nJu9SwS,m7ggqyMXhyL,88.6,2.0,2024,37a,p,Ayodhya Division,176,176,indicator_37,43,pbjtM6RrgzH,11,37,Numerator
2023-09-01,Barabanki,tzH6nJu9SwS,indicator_2a,5382.0,2.0,2024,2a,p,Ayodhya Division,176,176,indicator_2,43,pbjtM6RrgzH,11,2,Numerator
2023-09-01,Barabanki,tzH6nJu9SwS,GJKYhq2wR9L,7952.0,2.0,2024,7a,p,Ayodhya Division,176,176,indicator_7,43,pbjtM6RrgzH,11,7,Numerator
2023-09-01,Barabanki,tzH6nJu9SwS,B2A7x36qEry.Ti9FJqkSK6J,5374.0,2.0,2024,10a,p,Ayodhya Division,176,176,indicator_10,43,pbjtM6RrgzH,11,10,Numerator
2023-09-01,Barabanki,tzH6nJu9SwS,GXgfTS67qxe.Ti9FJqkSK6J,608.0,2.0,2024,10b,p,Ayodhya Division,176,176,indicator_10,43,pbjtM6RrgzH,11,10,Denominator
2023-09-01,Hapur,CZ8kLjgqvSH,ixBYYYjxXPP,628.0,2.0,2024,36a,p,Meerut Division,140,204,indicator_36,5,UizVoYdewpy,13,36,Numerator
2023-09-01,Hapur,CZ8kLjgqvSH,aRueVYr35yM.Ti9FJqkSK6J,2641.0,2.0,2024,36b,p,Meerut Division,140,204,indicator_36,5,UizVoYdewpy,13,36,Denominator
2023-09-01,Hapur,CZ8kLjgqvSH,dwGorjVGkD9,24.8,2.0,2024,35a,p,Meerut Division,140,204,indicator_35,5,UizVoYdewpy,13,35,Numerator
2023-09-01,Hapur,CZ8kLjgqvSH,m7ggqyMXhyL,91.0,2.0,2024,37a,p,Meerut Division,140,204,indicator_37,5,UizVoYdewpy,13,37,Numerator
2023-09-01,Hapur,CZ8kLjgqvSH,indicator_2a,758.0,2.0,2024,2a,p,Meerut Division,140,204,indicator_2,5,UizVoYdewpy,13,2,Numerator
2023-09-01,Hapur,CZ8kLjgqvSH,GJKYhq2wR9L,2576.0,2.0,2024,7a,p,Meerut Division,140,204,indicator_7,5,UizVoYdewpy,13,7,Numerator
2023-09-01,Hapur,CZ8kLjgqvSH,B2A7x36qEry.Ti9FJqkSK6J,2583.0,2.0,2024,10a,p,Meerut Division,140,204,indicator_10,5,UizVoYdewpy,13,10,Numerator
2023-09-01,Hapur,CZ8kLjgqvSH,GXgfTS67qxe.Ti9FJqkSK6J,325.0,2.0,2024,10b,p,Meerut Division,140,204,indicator_10,5,UizVoYdewpy,13,10,Denominator
2023-09-01,Farrukhabad,uEEwlAGZXWW,ixBYYYjxXPP,738.0,2.0,2024,36a,p,Kanpur Nagar Division,161,159,indicator_36,17,qTT8nTiU0SH,17,36,Numerator
2023-09-01,Farrukhabad,uEEwlAGZXWW,aRueVYr35yM.Ti9FJqkSK6J,3234.0,2.0,2024,36b,p,Kanpur Nagar Division,161,159,indicator_36,17,qTT8nTiU0SH,17,36,Denominator
2023-09-01,Farrukhabad,uEEwlAGZXWW,dwGorjVGkD9,20.7,2.0,2024,35a,p,Kanpur Nagar Division,161,159,indicator_35,17,qTT8nTiU0SH,17,35,Numerator
2023-09-01,Farrukhabad,uEEwlAGZXWW,m7ggqyMXhyL,87.0,2.0,2024,37a,p,Kanpur Nagar Division,161,159,indicator_37,17,qTT8nTiU0SH,17,37,Numerator
2023-09-01,Farrukhabad,uEEwlAGZXWW,indicator_2a,2408.0,2.0,2024,2a,p,Kanpur Nagar Division,161,159,indicator_2,17,qTT8nTiU0SH,17,2,Numerator
2023-09-01,Farrukhabad,uEEwlAGZXWW,GJKYhq2wR9L,4844.0,2.0,2024,7a,p,Kanpur Nagar Division,161,159,indicator_7,17,qTT8nTiU0SH,17,7,Numerator
2023-09-01,Farrukhabad,uEEwlAGZXWW,B2A7x36qEry.Ti9FJqkSK6J,2973.0,2.0,2024,10a,p,Kanpur Nagar Division,161,159,indicator_10,17,qTT8nTiU0SH,17,10,Numerator
2023-09-01,Farrukhabad,uEEwlAGZXWW,GXgfTS67qxe.Ti9FJqkSK6J,342.0,2.0,2024,10b,p,Kanpur Nagar Division,161,159,indicator_10,17,qTT8nTiU0SH,17,10,Denominator
2023-09-01,Maunathbhanjan,CBSB9v92AwT,ixBYYYjxXPP,1020.0,2.0,2024,36a,p,Azamgarh Division,193,192,indicator_36,41,PQpO0hxWAzu,16,36,Numerator
2023-09-01,Maunathbhanjan,CBSB9v92AwT,aRueVYr35yM.Ti9FJqkSK6J,3969.0,2.0,2024,36b,p,Azamgarh Division,193,192,indicator_36,41,PQpO0hxWAzu,16,36,Denominator
2023-09-01,Maunathbhanjan,CBSB9v92AwT,dwGorjVGkD9,23.2,2.0,2024,35a,p,Azamgarh Division,193,192,indicator_35,41,PQpO0hxWAzu,16,35,Numerator
2023-09-01,Maunathbhanjan,CBSB9v92AwT,m7ggqyMXhyL,87.8,2.0,2024,37a,p,Azamgarh Division,193,192,indicator_37,41,PQpO0hxWAzu,16,37,Numerator
2023-09-01,Maunathbhanjan,CBSB9v92AwT,indicator_2a,2610.0,2.0,2024,2a,p,Azamgarh Division,193,192,indicator_2,41,PQpO0hxWAzu,16,2,Numerator
2023-09-01,Maunathbhanjan,CBSB9v92AwT,GJKYhq2wR9L,6451.0,2.0,2024,7a,p,Azamgarh Division,193,192,indicator_7,41,PQpO0hxWAzu,16,7,Numerator
2023-09-01,Maunathbhanjan,CBSB9v92AwT,B2A7x36qEry.Ti9FJqkSK6J,3057.0,2.0,2024,10a,p,Azamgarh Division,193,192,indicator_10,41,PQpO0hxWAzu,16,10,Numerator
2023-09-01,Maunathbhanjan,CBSB9v92AwT,GXgfTS67qxe.Ti9FJqkSK6J,367.0,2.0,2024,10b,p,Azamgarh Division,193,192,indicator_10,41,PQpO0hxWAzu,16,10,Denominator
2023-09-01,Bulandshahar,ogBt4gWCiem,ixBYYYjxXPP,2326.0,2.0,2024,36a,p,Meerut Division,140,142,indicator_36,50,UizVoYdewpy,13,36,Numerator
2023-09-01,Bulandshahar,ogBt4gWCiem,aRueVYr35yM.Ti9FJqkSK6J,8154.0,2.0,2024,36b,p,Meerut Division,140,142,indicator_36,50,UizVoYdewpy,13,36,Denominator
2023-09-01,Bulandshahar,ogBt4gWCiem,dwGorjVGkD9,21.2,2.0,2024,35a,p,Meerut Division,140,142,indicator_35,50,UizVoYdewpy,13,35,Numerator
2023-09-01,Bulandshahar,ogBt4gWCiem,m7ggqyMXhyL,88.1,2.0,2024,37a,p,Meerut Division,140,142,indicator_37,50,UizVoYdewpy,13,37,Numerator
2023-09-01,Bulandshahar,ogBt4gWCiem,indicator_2a,4094.0,2.0,2024,2a,p,Meerut Division,140,142,indicator_2,50,UizVoYdewpy,13,2,Numerator
2023-09-01,Bulandshahar,ogBt4gWCiem,GJKYhq2wR9L,8996.0,2.0,2024,7a,p,Meerut Division,140,142,indicator_7,50,UizVoYdewpy,13,7,Numerator
2023-09-01,Bulandshahar,ogBt4gWCiem,B2A7x36qEry.Ti9FJqkSK6J,7766.0,2.0,2024,10a,p,Meerut Division,140,142,indicator_10,50,UizVoYdewpy,13,10,Numerator
2023-09-01,Bulandshahar,ogBt4gWCiem,GXgfTS67qxe.Ti9FJqkSK6J,871.0,2.0,2024,10b,p,Meerut Division,140,142,indicator_10,50,UizVoYdewpy,13,10,Denominator
2023-09-01,Basti,J1P16zQEOUT,ixBYYYjxXPP,2331.0,2.0,2024,36a,p,Basti Division,185,185,indicator_36,55,gHvNAu4JzV7,10,36,Numerator
2023-09-01,Basti,J1P16zQEOUT,aRueVYr35yM.Ti9FJqkSK6J,3968.0,2.0,2024,36b,p,Basti Division,185,185,indicator_36,55,gHvNAu4JzV7,10,36,Denominator
2023-09-01,Basti,J1P16zQEOUT,dwGorjVGkD9,24.8,2.0,2024,35a,p,Basti Division,185,185,indicator_35,55,gHvNAu4JzV7,10,35,Numerator
2023-09-01,Basti,J1P16zQEOUT,m7ggqyMXhyL,89.1,2.0,2024,37a,p,Basti Division,185,185,indicator_37,55,gHvNAu4JzV7,10,37,Numerator
2023-09-01,Basti,J1P16zQEOUT,indicator_2a,2961.0,2.0,2024,2a,p,Basti Division,185,185,indicator_2,55,gHvNAu4JzV7,10,2,Numerator
2023-09-01,Basti,J1P16zQEOUT,GJKYhq2wR9L,6231.0,2.0,2024,7a,p,Basti Division,185,185,indicator_7,55,gHvNAu4JzV7,10,7,Numerator
2023-09-01,Basti,J1P16zQEOUT,B2A7x36qEry.Ti9FJqkSK6J,4736.0,2.0,2024,10a,p,Basti Division,185,185,indicator_10,55,gHvNAu4JzV7,10,10,Numerator
2023-09-01,Basti,J1P16zQEOUT,GXgfTS67qxe.Ti9FJqkSK6J,508.0,2.0,2024,10b,p,Basti Division,185,185,indicator_10,55,gHvNAu4JzV7,10,10,Denominator
2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,ixBYYYjxXPP,1907.0,2.0,2024,36a,p,Saharanpur Division,132,133,indicator_36,6,NWr84AQOxJz,7,36,Numerator
2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,aRueVYr35yM.Ti9FJqkSK6J,6707.0,2.0,2024,36b,p,Saharanpur Division,132,133,indicator_36,6,NWr84AQOxJz,7,36,Denominator
2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,dwGorjVGkD9,31.8,2.0,2024,35a,p,Saharanpur Division,132,133,indicator_35,6,NWr84AQOxJz,7,35,Numerator
2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,m7ggqyMXhyL,86.1,2.0,2024,37a,p,Saharanpur Division,132,133,indicator_37,6,NWr84AQOxJz,7,37,Numerator
2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,indicator_2a,2971.0,2.0,2024,2a,p,Saharanpur Division,132,133,indicator_2,6,NWr84AQOxJz,7,2,Numerator
2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,GJKYhq2wR9L,7478.0,2.0,2024,7a,p,Saharanpur Division,132,133,indicator_7,6,NWr84AQOxJz,7,7,Numerator
2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,B2A7x36qEry.Ti9FJqkSK6J,6182.0,2.0,2024,10a,p,Saharanpur Division,132,133,indicator_10,6,NWr84AQOxJz,7,10,Numerator
2023-09-01,Muzaffarnagar,MVQs2RrS1Nw,GXgfTS67qxe.Ti9FJqkSK6J,700.0,2.0,2024,10b,p,Saharanpur Division,132,133,indicator_10,6,NWr84AQOxJz,7,10,Denominator
2023-09-01,Sultanpur,o4ZQTVcMI7U,ixBYYYjxXPP,1302.0,2.0,2024,36a,p,Ayodhya Division,176,179,indicator_36,51,pbjtM6RrgzH,11,36,Numerator
2023-09-01,Sultanpur,o4ZQTVcMI7U,aRueVYr35yM.Ti9FJqkSK6J,3610.0,2.0,2024,36b,p,Ayodhya Division,176,179,indicator_36,51,pbjtM6RrgzH,11,36,Denominator
2023-09-01,Sultanpur,o4ZQTVcMI7U,dwGorjVGkD9,23.2,2.0,2024,35a,p,Ayodhya Division,176,179,indicator_35,51,pbjtM6RrgzH,11,35,Numerator
2023-09-01,Sultanpur,o4ZQTVcMI7U,m7ggqyMXhyL,88.7,2.0,2024,37a,p,Ayodhya Division,176,179,indicator_37,51,pbjtM6RrgzH,11,37,Numerator
2023-09-01,Sultanpur,o4ZQTVcMI7U,indicator_2a,3579.0,2.0,2024,2a,p,Ayodhya Division,176,179,indicator_2,51,pbjtM6RrgzH,11,2,Numerator
2023-09-01,Sultanpur,o4ZQTVcMI7U,GJKYhq2wR9L,4918.0,2.0,2024,7a,p,Ayodhya Division,176,179,indicator_7,51,pbjtM6RrgzH,11,7,Numerator
2023-09-01,Sultanpur,o4ZQTVcMI7U,B2A7x36qEry.Ti9FJqkSK6J,2824.0,2.0,2024,10a,p,Ayodhya Division,176,179,indicator_10,51,pbjtM6RrgzH,11,10,Numerator
2023-09-01,Sultanpur,o4ZQTVcMI7U,GXgfTS67qxe.Ti9FJqkSK6J,321.0,2.0,2024,10b,p,Ayodhya Division,176,179,indicator_10,51,pbjtM6RrgzH,11,10,Denominator
2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,ixBYYYjxXPP,535.0,2.0,2024,36a,p,Basti Division,185,186,indicator_36,25,gHvNAu4JzV7,10,36,Numerator
2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,aRueVYr35yM.Ti9FJqkSK6J,2888.0,2.0,2024,36b,p,Basti Division,185,186,indicator_36,25,gHvNAu4JzV7,10,36,Denominator
2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,dwGorjVGkD9,19.5,2.0,2024,35a,p,Basti Division,185,186,indicator_35,25,gHvNAu4JzV7,10,35,Numerator
2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,m7ggqyMXhyL,86.0,2.0,2024,37a,p,Basti Division,185,186,indicator_37,25,gHvNAu4JzV7,10,37,Numerator
2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,indicator_2a,2849.0,2.0,2024,2a,p,Basti Division,185,186,indicator_2,25,gHvNAu4JzV7,10,2,Numerator
2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,GJKYhq2wR9L,4632.0,2.0,2024,7a,p,Basti Division,185,186,indicator_7,25,gHvNAu4JzV7,10,7,Numerator
2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,B2A7x36qEry.Ti9FJqkSK6J,2174.0,2.0,2024,10a,p,Basti Division,185,186,indicator_10,25,gHvNAu4JzV7,10,10,Numerator
2023-09-01,Sant Kabir Nagar,fe1yBApr2sl,GXgfTS67qxe.Ti9FJqkSK6J,242.0,2.0,2024,10b,p,Basti Division,185,186,indicator_10,25,gHvNAu4JzV7,10,10,Denominator
2023-09-01,Kannauj,IhQbDYRiF8w,ixBYYYjxXPP,1673.0,2.0,2024,36a,p,Kanpur Nagar Division,161,160,indicator_36,20,qTT8nTiU0SH,17,36,Numerator
2023-09-01,Kannauj,IhQbDYRiF8w,aRueVYr35yM.Ti9FJqkSK6J,3545.0,2.0,2024,36b,p,Kanpur Nagar Division,161,160,indicator_36,20,qTT8nTiU0SH,17,36,Denominator
2023-09-01,Kannauj,IhQbDYRiF8w,dwGorjVGkD9,19.9,2.0,2024,35a,p,Kanpur Nagar Division,161,160,indicator_35,20,qTT8nTiU0SH,17,35,Numerator
2023-09-01,Kannauj,IhQbDYRiF8w,m7ggqyMXhyL,87.0,2.0,2024,37a,p,Kanpur Nagar Division,161,160,indicator_37,20,qTT8nTiU0SH,17,37,Numerator
2023-09-01,Kannauj,IhQbDYRiF8w,indicator_2a,2449.0,2.0,2024,2a,p,Kanpur Nagar Division,161,160,indicator_2,20,qTT8nTiU0SH,17,2,Numerator
2023-09-01,Kannauj,IhQbDYRiF8w,GJKYhq2wR9L,3888.0,2.0,2024,7a,p,Kanpur Nagar Division,161,160,indicator_7,20,qTT8nTiU0SH,17,7,Numerator
2023-09-01,Kannauj,IhQbDYRiF8w,B2A7x36qEry.Ti9FJqkSK6J,2209.0,2.0,2024,10a,p,Kanpur Nagar Division,161,160,indicator_10,20,qTT8nTiU0SH,17,10,Numerator
2023-09-01,Kannauj,IhQbDYRiF8w,GXgfTS67qxe.Ti9FJqkSK6J,242.0,2.0,2024,10b,p,Kanpur Nagar Division,161,160,indicator_10,20,qTT8nTiU0SH,17,10,Denominator
2023-09-01,Sambhal,YzHpzrN0eLv,ixBYYYjxXPP,2112.0,2.0,2024,36a,p,Moradabad Division,134,205,indicator_36,24,wUoXnBEvyKP,5,36,Numerator
2023-09-01,Sambhal,YzHpzrN0eLv,aRueVYr35yM.Ti9FJqkSK6J,3767.0,2.0,2024,36b,p,Moradabad Division,134,205,indicator_36,24,wUoXnBEvyKP,5,36,Denominator
2023-09-01,Sambhal,YzHpzrN0eLv,dwGorjVGkD9,26.5,2.0,2024,35a,p,Moradabad Division,134,205,indicator_35,24,wUoXnBEvyKP,5,35,Numerator
2023-09-01,Sambhal,YzHpzrN0eLv,m7ggqyMXhyL,89.3,2.0,2024,37a,p,Moradabad Division,134,205,indicator_37,24,wUoXnBEvyKP,5,37,Numerator
2023-09-01,Sambhal,YzHpzrN0eLv,indicator_2a,2516.0,2.0,2024,2a,p,Moradabad Division,134,205,indicator_2,24,wUoXnBEvyKP,5,2,Numerator
2023-09-01,Sambhal,YzHpzrN0eLv,GJKYhq2wR9L,6570.0,2.0,2024,7a,p,Moradabad Division,134,205,indicator_7,24,wUoXnBEvyKP,5,7,Numerator
2023-09-01,Sambhal,YzHpzrN0eLv,B2A7x36qEry.Ti9FJqkSK6J,3534.0,2.0,2024,10a,p,Moradabad Division,134,205,indicator_10,24,wUoXnBEvyKP,5,10,Numerator
2023-09-01,Sambhal,YzHpzrN0eLv,GXgfTS67qxe.Ti9FJqkSK6J,400.0,2.0,2024,10b,p,Moradabad Division,134,205,indicator_10,24,wUoXnBEvyKP,5,10,Denominator
2023-09-01,Pilibhit,c96jwckSd6j,ixBYYYjxXPP,1481.0,2.0,2024,36a,p,Bareilly Division,150,151,indicator_36,1,KdUYmr64aLB,18,36,Numerator
2023-09-01,Pilibhit,c96jwckSd6j,aRueVYr35yM.Ti9FJqkSK6J,4847.0,2.0,2024,36b,p,Bareilly Division,150,151,indicator_36,1,KdUYmr64aLB,18,36,Denominator
2023-09-01,Pilibhit,c96jwckSd6j,dwGorjVGkD9,23.3,2.0,2024,35a,p,Bareilly Division,150,151,indicator_35,1,KdUYmr64aLB,18,35,Numerator
2023-09-01,Pilibhit,c96jwckSd6j,m7ggqyMXhyL,87.3,2.0,2024,37a,p,Bareilly Division,150,151,indicator_37,1,KdUYmr64aLB,18,37,Numerator
2023-09-01,Pilibhit,c96jwckSd6j,indicator_2a,2575.0,2.0,2024,2a,p,Bareilly Division,150,151,indicator_2,1,KdUYmr64aLB,18,2,Numerator
2023-09-01,Pilibhit,c96jwckSd6j,GJKYhq2wR9L,4879.0,2.0,2024,7a,p,Bareilly Division,150,151,indicator_7,1,KdUYmr64aLB,18,7,Numerator
2023-09-01,Pilibhit,c96jwckSd6j,B2A7x36qEry.Ti9FJqkSK6J,3158.0,2.0,2024,10a,p,Bareilly Division,150,151,indicator_10,1,KdUYmr64aLB,18,10,Numerator
2023-09-01,Pilibhit,c96jwckSd6j,GXgfTS67qxe.Ti9FJqkSK6J,392.0,2.0,2024,10b,p,Bareilly Division,150,151,indicator_10,1,KdUYmr64aLB,18,10,Denominator
2023-09-01,Pratapgarh,fz7bJo3egPX,ixBYYYjxXPP,2322.0,2.0,2024,36a,p,Prayagraj Division,172,173,indicator_36,30,jazfyzr02kh,14,36,Numerator
2023-09-01,Pratapgarh,fz7bJo3egPX,aRueVYr35yM.Ti9FJqkSK6J,4634.0,2.0,2024,36b,p,Prayagraj Division,172,173,indicator_36,30,jazfyzr02kh,14,36,Denominator
2023-09-01,Pratapgarh,fz7bJo3egPX,dwGorjVGkD9,20.4,2.0,2024,35a,p,Prayagraj Division,172,173,indicator_35,30,jazfyzr02kh,14,35,Numerator
2023-09-01,Pratapgarh,fz7bJo3egPX,m7ggqyMXhyL,86.0,2.0,2024,37a,p,Prayagraj Division,172,173,indicator_37,30,jazfyzr02kh,14,37,Numerator
2023-09-01,Pratapgarh,fz7bJo3egPX,indicator_2a,3627.0,2.0,2024,2a,p,Prayagraj Division,172,173,indicator_2,30,jazfyzr02kh,14,2,Numerator
2023-09-01,Pratapgarh,fz7bJo3egPX,GJKYhq2wR9L,6915.0,2.0,2024,7a,p,Prayagraj Division,172,173,indicator_7,30,jazfyzr02kh,14,7,Numerator
2023-09-01,Pratapgarh,fz7bJo3egPX,B2A7x36qEry.Ti9FJqkSK6J,4175.0,2.0,2024,10a,p,Prayagraj Division,172,173,indicator_10,30,jazfyzr02kh,14,10,Numerator
2023-09-01,Pratapgarh,fz7bJo3egPX,GXgfTS67qxe.Ti9FJqkSK6J,450.0,2.0,2024,10b,p,Prayagraj Division,172,173,indicator_10,30,jazfyzr02kh,14,10,Denominator
2023-09-01,Mahoba,sUQMxIc3yXj,ixBYYYjxXPP,841.0,2.0,2024,36a,p,Chitrakoot Division,170,169,indicator_36,58,XGXEkQWtunf,4,36,Numerator
2023-09-01,Mahoba,sUQMxIc3yXj,aRueVYr35yM.Ti9FJqkSK6J,1495.0,2.0,2024,36b,p,Chitrakoot Division,170,169,indicator_36,58,XGXEkQWtunf,4,36,Denominator
2023-09-01,Mahoba,sUQMxIc3yXj,dwGorjVGkD9,23.1,2.0,2024,35a,p,Chitrakoot Division,170,169,indicator_35,58,XGXEkQWtunf,4,35,Numerator
2023-09-01,Mahoba,sUQMxIc3yXj,m7ggqyMXhyL,89.8,2.0,2024,37a,p,Chitrakoot Division,170,169,indicator_37,58,XGXEkQWtunf,4,37,Numerator
2023-09-01,Mahoba,sUQMxIc3yXj,indicator_2a,1495.0,2.0,2024,2a,p,Chitrakoot Division,170,169,indicator_2,58,XGXEkQWtunf,4,2,Numerator
2023-09-01,Mahoba,sUQMxIc3yXj,GJKYhq2wR9L,2077.0,2.0,2024,7a,p,Chitrakoot Division,170,169,indicator_7,58,XGXEkQWtunf,4,7,Numerator
2023-09-01,Mahoba,sUQMxIc3yXj,B2A7x36qEry.Ti9FJqkSK6J,1496.0,2.0,2024,10a,p,Chitrakoot Division,170,169,indicator_10,58,XGXEkQWtunf,4,10,Numerator
2023-09-01,Mahoba,sUQMxIc3yXj,GXgfTS67qxe.Ti9FJqkSK6J,142.0,2.0,2024,10b,p,Chitrakoot Division,170,169,indicator_10,58,XGXEkQWtunf,4,10,Denominator
2023-09-01,Ambedkar Nagar,jM27ji8tyrM,ixBYYYjxXPP,1867.0,2.0,2024,36a,p,Ayodhya Division,176,178,indicator_36,74,pbjtM6RrgzH,11,36,Numerator
2023-09-01,Ambedkar Nagar,jM27ji8tyrM,aRueVYr35yM.Ti9FJqkSK6J,4556.0,2.0,2024,36b,p,Ayodhya Division,176,178,indicator_36,74,pbjtM6RrgzH,11,36,Denominator
2023-09-01,Ambedkar Nagar,jM27ji8tyrM,dwGorjVGkD9,23.3,2.0,2024,35a,p,Ayodhya Division,176,178,indicator_35,74,pbjtM6RrgzH,11,35,Numerator
2023-09-01,Ambedkar Nagar,jM27ji8tyrM,m7ggqyMXhyL,87.9,2.0,2024,37a,p,Ayodhya Division,176,178,indicator_37,74,pbjtM6RrgzH,11,37,Numerator
2023-09-01,Ambedkar Nagar,jM27ji8tyrM,indicator_2a,2685.0,2.0,2024,2a,p,Ayodhya Division,176,178,indicator_2,74,pbjtM6RrgzH,11,2,Numerator
2023-09-01,Ambedkar Nagar,jM27ji8tyrM,GJKYhq2wR9L,5811.0,2.0,2024,7a,p,Ayodhya Division,176,178,indicator_7,74,pbjtM6RrgzH,11,7,Numerator
2023-09-01,Ambedkar Nagar,jM27ji8tyrM,B2A7x36qEry.Ti9FJqkSK6J,3029.0,2.0,2024,10a,p,Ayodhya Division,176,178,indicator_10,74,pbjtM6RrgzH,11,10,Numerator
2023-09-01,Ambedkar Nagar,jM27ji8tyrM,GXgfTS67qxe.Ti9FJqkSK6J,350.0,2.0,2024,10b,p,Ayodhya Division,176,178,indicator_10,74,pbjtM6RrgzH,11,10,Denominator
2023-09-01,Amethi,StsLkYw1G0m,ixBYYYjxXPP,2867.0,2.0,2024,36a,p,Ayodhya Division,176,206,indicator_36,40,pbjtM6RrgzH,11,36,Numerator
2023-09-01,Amethi,StsLkYw1G0m,aRueVYr35yM.Ti9FJqkSK6J,2979.0,2.0,2024,36b,p,Ayodhya Division,176,206,indicator_36,40,pbjtM6RrgzH,11,36,Denominator
2023-09-01,Amethi,StsLkYw1G0m,dwGorjVGkD9,20.5,2.0,2024,35a,p,Ayodhya Division,176,206,indicator_35,40,pbjtM6RrgzH,11,35,Numerator
2023-09-01,Amethi,StsLkYw1G0m,m7ggqyMXhyL,87.2,2.0,2024,37a,p,Ayodhya Division,176,206,indicator_37,40,pbjtM6RrgzH,11,37,Numerator
2023-09-01,Amethi,StsLkYw1G0m,indicator_2a,2852.0,2.0,2024,2a,p,Ayodhya Division,176,206,indicator_2,40,pbjtM6RrgzH,11,2,Numerator
2023-09-01,Amethi,StsLkYw1G0m,GJKYhq2wR9L,4188.0,2.0,2024,7a,p,Ayodhya Division,176,206,indicator_7,40,pbjtM6RrgzH,11,7,Numerator
2023-09-01,Amethi,StsLkYw1G0m,B2A7x36qEry.Ti9FJqkSK6J,2027.0,2.0,2024,10a,p,Ayodhya Division,176,206,indicator_10,40,pbjtM6RrgzH,11,10,Numerator
2023-09-01,Amethi,StsLkYw1G0m,GXgfTS67qxe.Ti9FJqkSK6J,242.0,2.0,2024,10b,p,Ayodhya Division,176,206,indicator_10,40,pbjtM6RrgzH,11,10,Denominator
2023-09-01,Lalitpur,fagfcadhxej,ixBYYYjxXPP,1965.0,2.0,2024,36a,p,Jhansi Division,165,167,indicator_36,21,dScoJEvslIF,15,36,Numerator
2023-09-01,Lalitpur,fagfcadhxej,aRueVYr35yM.Ti9FJqkSK6J,2681.0,2.0,2024,36b,p,Jhansi Division,165,167,indicator_36,21,dScoJEvslIF,15,36,Denominator
2023-09-01,Lalitpur,fagfcadhxej,dwGorjVGkD9,21.6,2.0,2024,35a,p,Jhansi Division,165,167,indicator_35,21,dScoJEvslIF,15,35,Numerator
2023-09-01,Lalitpur,fagfcadhxej,m7ggqyMXhyL,89.0,2.0,2024,37a,p,Jhansi Division,165,167,indicator_37,21,dScoJEvslIF,15,37,Numerator
2023-09-01,Lalitpur,fagfcadhxej,indicator_2a,2511.0,2.0,2024,2a,p,Jhansi Division,165,167,indicator_2,21,dScoJEvslIF,15,2,Numerator
2023-09-01,Lalitpur,fagfcadhxej,GJKYhq2wR9L,3098.0,2.0,2024,7a,p,Jhansi Division,165,167,indicator_7,21,dScoJEvslIF,15,7,Numerator
2023-09-01,Lalitpur,fagfcadhxej,B2A7x36qEry.Ti9FJqkSK6J,2493.0,2.0,2024,10a,p,Jhansi Division,165,167,indicator_10,21,dScoJEvslIF,15,10,Numerator
2023-09-01,Lalitpur,fagfcadhxej,GXgfTS67qxe.Ti9FJqkSK6J,296.0,2.0,2024,10b,p,Jhansi Division,165,167,indicator_10,21,dScoJEvslIF,15,10,Denominator
